Court Hearing,Phiên xét xử,2
Mr. Li’s three daughters frequented the police station to seek his release.,Ba con gái của ông Lý thường xuyên đến đồn cảnh sát yêu cầu thả ông.,12
Ms. Zhang Yufeng filed an appeal to the Linghai City Intermediate Court.,Bà Trương Ngọc Phượng đã đệ đơn kháng cáo lên Tòa án Trung cấp Thành phố Lăng Hải.,12
63-Year-Old Liaoning Woman Dies Destitute After Years of Persecution for Her Faith,Người phụ nữ 63 tuổi ở tỉnh Liêu Ninh qua đời sau nhiều năm bị bức hại vì kiên định đức tin,12
The authorities have refused to reveal her detention location to her family.,Chính quyền không tiết lộ cho gia đình bà về nơi giam giữ bà.,12
A Recap of the Case Against Ms. Su and Three Other Practitioners,Tóm lược hồ sơ vụ án của bà Tô và ba học viên khác,12
She described her family’s suffering at the hands of the communist regime.,Cô mô tả nỗi thống khổ của gia đình mình dưới thủ đoạn của chế độ cộng sản.,12
She read Falun Gong books and was drawn to the profound teachings.,Cô đọc sách Pháp Luân Công và bị cuốn theo những Pháp lý thâm sâu.,12
Ms. Wang Once Given 7 Years in Prison with 7 Years Probation,Bà Vương từng bị kết án 7 năm tù giam và 7 năm quản chế,12
The indictment noted that her court date was set for July 13.,Bản cáo trạng lưu ý rằng ngày xét xử bà được ấn định vào ngày 13 tháng 7.,12
The police later submitted Ms. Zhang’s case to the Yanta DistrictProcuratoratein Xi’an.,Cảnh sát sau đó đã chuyển vụ án của cô Trương sang Viện Kiểm sát Quận Nhạn Tháp.,12
Mr. Luo became dazed and incoherent on top of suffering physical injuries.,Ông La bị choáng váng và không thể nói được vì bị chấn thương.,12
Their then 14-year-old daughter was left in the care of a relative.,Cô con gái 14 tuổi của họ được giao cho một người họ hàng chăm sóc.,12
They were detained for 30 days and then released on six-month bail.,Họ bị giam 30 ngày và sau đó đã được bảo lãnh tại ngoại với thời hạn 6 tháng.,12
The lawyer later confirmed that the case was returned on June 14.,"Sau đó, luật sư xác nhận được rằng các hồ sơ đã được trả lại vào ngày 14 tháng 6.",12
"Mr. Yao Xianmin, 53, is a native of Siping City, Jilin Province.","Ông Diêu Hiến Miên, 53 tuổi, người thành phố Tứ Bình, tỉnh Cát Lâm.",12
Mr. Qi used a rope to climb down from his fourth-floor apartment.,Ông Kỳ dùng dây để trèo xuống từ căn hộ ở tầng 4 của mình.,12
50-Year-Old Jiangxi Woman Dies After Enduring Years of Persecution for Her Faith,Một người phụ nữ 50 tuổi qua đời sau nhiều năm bị bức hại vì kiên định đức tin,12
The guards inserted a feeding tube to his stomach through his nostril.,Lính canh nhét một ống truyền thức ăn vào bụng ông qua lỗ mũi.,12
Mr. Qi was arrested as soon as their family arrived in Beijing.,Ông Kỳ bị bắt ngay khi gia đình họ đến Bắc Kinh.,12
They only said the circumstances surrounding Mr. Zhu’s case were particularly serious.,Họ chỉ nói rằng những tình tiết xung quanh vụ án của anh Chu là đặc biệt nghiêm trọng.,12
"Shijiazhuang City, Hebei Province: Three Sentenced for Their Faith in Falun Gong","Thành phố Thạch Gia Trang, tỉnh Hà Bắc: Ba học viên bị kết án vì đức tin của họ vào Pháp Luân Công",12
"Ms. Gao was arrested on August 23, 2007, while visiting another practitioner.","Trước kia bà Cao từng bị bắt vào ngày 23 tháng 8 năm 2007, trong khi đang gặp một học viên khác.",12
He went on a hunger strike in protest and was force fed.,Ông ấy bị bức thực vì đã tuyệt thực để phản đối bức hại.,12
Mr.WangZexuan is currently held in the Zunyi City No. 3 Detention Center.,Ông Uông hiện bị giam ở trongTrại tạm giamSố 3 thành phố Tuân Nghĩa.,12
She is still hospitalized and on oxygen at the time of writing.,"Vào thời điểm viết bài báo cáo này, bà vẫn đang phải nằm viện và phải thở oxy.",12
He ended up having to bribe the police to avoid being arrested.,"Cuối cùng, anh phải hối lộ cảnh sát để tránh bị bắt giữ.",12
"She tried all kinds of medical treatments, but none had any effect.",Cô đã thử mọi phương pháp điều trị y tế nhưng không đạt được hiệu quả gì.,12
Mr. Wang and Ms. Wang returned to the procuratorate on August 23.,Ông Vương và bà Vương quay lại viện kiểm sát vào ngày 23 tháng 8.,12
Neither he nor Ms. Pan herself were allowed to defend her innocence.,Cả anh và bản thân bà Phan đều không được phép bào chữa cho sự vô tội của bà.,12
"She was tried in the Bijie City Court on May 31, 2011.",Cô bị xét xử tại Tòa án Thành phố Tất Tiết vào ngày 31 tháng 5 năm 2011.,12
It is unclear whether Ms. Xiao’s condition existed before her latest arrest.,Không rõ liệu tình trạng của bà Tiêu đã có từ trước hay là bị sau vụ bắt giữ mới đây.,12
Ms. Liu felt sorry for her son and agreed to stay put.,Bà Lưu cảm thấy có lỗi với con trai mình và đồng ý ở yên trong nhà.,12
She was held in a dark room overnight with a male suspect.,Tại đây bà bị nhốt trong phòng tối qua đêm cùng với một nghi phạm nam.,12
The police said a neighbor had reported them for having a gathering.,Cảnh sát cho biết một người hàng xóm đã báo cáo việc họ tụ tập.,12
She then started to ache all over and almost could not move.,"Sau đó, bà bắt đầu đau nhức khắp người và gần như không thể cử động.",12
It was Falun Gong that gave her the strength to carry on.,Chính Pháp Luân Công đã cho bà sức mạnh để bước tiếp.,12
Chief Liu Ceyu later transferred her to the Xiangyin County Detention Center.,"Sau đó, trưởng đồn cảnh sát là Lưu Sách Túc đã chuyển bà đếnTrại tạm giamHuyện Tương Âm.",12
I am so fortunate that I am blessed and protected by Dafa!,Tôi thật may mắn vì được Đại Pháp ban phước và bảo vệ!,12
Her family was not given an official notification of her case status.,Người thân của cô không nhận được thông báo chính thức về tình trạng vụ án của cô.,12
Ms. Zhong’s appeal was soon rejected by the Bijie City Intermediate Court.,Đơn kháng cáo của cô Chung nhanh chóng bị Tòa án Trung cấp Thành phố Tất Tiết bác bỏ.,12
They were held in the Zhucheng City Domestic Security Office and interrogated.,Họ bị tạm giam tại Văn phòng An ninh Quốc gia Thành phố Chư Thành để thẩm vấn.,12
She was released on bail at around 5 p.m. the next day.,Bà được tại ngoại vào khoảng 17 giờ chiều ngày hôm sau.,12
"Like Mr. Chen, she ripped the paperwork and was released hours later.","Giống như ông Trần, bà đã xé giấy tờ và được thả vài giờ sau đó.",12
The police took Ms. Su to the Xiaozhaozhuang Police Station for interrogation.,Cảnh sát đã bắt bà Tô đến Đồn Công an Tiểu Triệu Trang để thẩm vấn.,12
Village Party Secretaries Do Not Participate in the Persecution of Falun Dafa,Bí thư thôn từ chối tham gia vào cuộc bức hại Pháp Luân Đại Pháp,12
The police then released her on bail around midnight that same day.,"Đến ngày 25 tháng 8 năm 2022 bà lại bị bắt tại nhà, nhưng sau đó cảnh sát đã thả bà vào khoảng nửa đêm cùng ngày.",12
"While he survived the torture, he almost became blind in one eye.","Mặc dù vẫn sống sót sau nhiều năm tra tấn tàn bạo, nhưng ông gần như đã bị mù một mắt.",12
The Beijing police soon found out about it through their tracking system.,Cảnh sát Bắc Kinh đã sớm phát hiện ra sự việc thông qua hệ thống theo dõi của họ.,12
The details of Mr. Fan’s first labor camp term are not clear.,Thông tin chi tiết về thời hạn kết án trong trại lao động đầu tiên của ông Phạm chưa xác định được rõ.,12
"The Liuhe County Court tried Ms. Pan secretly on February 10, 2023.",Tòa án huyện Liễu Hà đã xét xử bí mật bà Phan vào ngày 10 tháng 2 năm 2023.,12
The handcuff marks on his wrists did not disappear for three years.,Vết hằn trên cổ tay ông do bị còng không mờ đi trong 3 năm.,12
The surgery to remove the uterus would be done on April 19.,Ca phẫu thuật cắt bỏ tử cung sẽ được thực hiện vào ngày 19 tháng 4.,12
“My mother was arrested by Liquan County Police Department officers in 2000.,"Năm 2000, mẹ tôi bị cảnh sát của Công an Huyện Lễ Tuyền bắt giữ.",12
They were subjected to repeated persecution in the next two plus decades.,Họ đã liên tục bị bức hại trong hơn hai thập kỷ tiếp theo.,12
"Mr. Li’s latest sentencing resulted from his arrest on November 26, 2015.",Bản án oan sai mới nhất của ông Lý là sau khi ông bị bắt giữ vào ngày 26 tháng 11 năm 2015.,12
"Ms. Zhang’s latest prison sentence stemmed from her arrest on July 12, 2019.",Bản án tù gần nhất của bà Trương bắt nguồn từ việc bà bị bắt vào ngày 12 tháng 7 năm 2019.,13
Mr. Qi Yingjun Barred From Testifying in His Own Defense During Court Hearing,Ông Kỳ Anh Tuấn bị cấm tự bào chữa cho bản thân trong phiên tòa,13
"Because of her disability, she was allowed to serve her term at home.","Do bị tàn tật, nên bà được thụ án tại nhà.",13
One version was seven years and another was three and a half years.,Một báo cáo là bảy năm và báo cáo khác là ba năm rưỡi.,13
Wei found a job at a factory and was promoted to deputy director.,Bản thân ông Vĩ tìm được công việc ở một nhà máy và được thăng chức phó giám đốc.,13
His latest prison sentence was preceded by three prior ones totaling 12.5 years.,"Ngoài bản án gần đây nhất, ba án tù trước đó của ông có tổng thời gian thụ án là 12,5 năm.",13
Hospital Worker Mr. Zhu Rui Sentenced to Seven Years for Practicing Falun Gong,Anh Chu Thụy bị kết án đến 7 năm tù vì tu luyện Pháp Luân Công,13
"This was a blow to my paternal grandfather, who was in his 80s.","Đây là một đòn nặng giáng vào ông nội tôi, khi đó ông đã ngoài 80 tuổi.",13
"Mr. Qi was moved to another location in Beijing on April 20, 2000.",Ông Kỳ bị chuyển đến một địa điểm khác ở Bắc Kinh vào ngày 20 tháng 4 năm 2000.,13
"Ms. Su Chunfeng’s ordeal began when she was arrested on January 11, 2022.",Khổ nạn lần này của bà Tô bắt nguồn vụ bắt giữ bà vào ngày 11 tháng 1 năm 2022.,13
"She was admitted to the Guizhou Province First Prison on November 8, 2011.",Cô bị đưa vào Nhà tù Số 1 Tỉnh Quý Châu vào ngày 8 tháng 11 năm 2011.,13
The practice has been persecuted by the Chinese Communist Party since July 1999.,Môn tu luyện này đã bị Đảng Cộng sản Trung Quốc đàn áp kể từ tháng 7 năm 1999.,13
The authorities had never notified his family of his whereabouts or case status.,Các nhà chức trách chưa bao giờ thông báo cho gia đình ông về tung tích hoặc tình trạng vụ án của ông.,13
"The sentenced practitioners hailed from 23 provinces and autonomous regions, and 4 municipalities.",Các học viên bị kết án phân bố ở 23 tỉnh và 4 thành phố trực thuộc trung ương.,13
"Although he was tortured daily, Mr. Luo still held on to his belief.","Mặc dù ông bị tra tấn hàng ngày, ông La vẫn giữ vững đức tin của mình.",13
The police then put Ms. Liu under house arrest at an undisclosed location.,"Sau đó, cảnh sát giám sát bà tại nơi cư trú ở một địa điểm bí mật.",13
"Crimes of Ye Hanbing, Lieutenant Governor of Sichuan Province, in Persecuting Falun Gong","Tội ác đàn áp Pháp Luân Công của Diệp Hàn Băng, Phó tỉnh trưởng tỉnh Tứ Xuyên",13
There was no bed and he had to sleep on the cement floor.,Không có giường và ông phải ngủ trên sàn xi măng.,13
"When they did not receive a response, they called Dong on August 27.",Vì không nhận được hồi âm nên họ đã gọi lại cho Đổng vào ngày 27 tháng 8.,13
Ms. Zhang Hua from Chongqing Arrested Again After Being Incarcerated for 11 Years,"Từng bị giam giữ 11 năm, bà Trương Hoa ở Trùng Khánh lại bị bắt giữ",13
At one point his heart stopped beating as a result of the abuse.,"Có thời điểm, tim ông Phạm thậm chí còn ngừng đập vì bị bức hại.",13
