Appeal!”,Kháng cáo!“,1
[Shanghai] Ms. Gu Jihong’s Home Ransacked,[Thượng Hải] Nhà của bà Cố Kế Hồng bị lục soát,6
She was encouraged and continued reading.,Bà được khích lệ và tiếp tục đọc.,6
She gradually read fluently and faster.,"Dần dần, bà đọc trôi chảy và nhanh hơn.",6
"They were each fined 15,000 yuan.",Mỗi người bị phạt 15.000 nhân dân tệ.,6
Below are the practitioners’ prison sentences.,Dưới đây là bản án tù của các học viên.,6
At one point she almost fainted.,Có những lúc bà gần như ngất xỉu.,6
She was released the same day.,Bà được thả ra trong ngày hôm đó.,6
Ms. Li Minfang in Baoji City,Bà Lý Mẫn Phảng ở thành phố Bảo Kê,6
Ms. Li Li is still detained.,Còn cô Lý vẫn đang bị giam giữ.,6
Fan rejected both of his requests.,Phạm đã từ chối cả hai yêu cầu của ông.,6
She was very weak when released.,"Khi được thả, thể trạng bà rất yếu.",6
She refused to open her door.,Bà từ chối mở cửa.,6
She insisted that she wouldn’t go.,Bà cương quyết không đi.,6
Their homes were ransacked that night.,"Cũng trong đêm đó, nhà của họ bị lục soát.",6
Everyone was surprised and somewhat relieved.,Mọi người đều kinh ngạc và cảm thấy nhẹ nhõm hẳn.,6
Ms. Wang Yanzhi in Baoji City,Bà Vương Ngạn Chi ở thành phố Bảo Kê,6
"After that, his condition kept improving.","Sau đó, tình trạng của cậu ấy ngày càng được cải thiện.",6
She was released fifteen days later.,Bà được thả sau 15 ngày bị giam giữ.,6
He nearly died during the surgery.,Cậu đã suýt tử vong trong ca phẫu thuật.,6
She refused to let them in.,Bà từ chối để họ vào nhà.,6
Ms. Ma Yunhua in Xi’an City,Bà Mã Uẩn Hoa ở thành phố Tây An,6
Arrested in Beijing in September 1999,Bị bắt giữ ở Bắc Kinh vào tháng 9 năm 1999,6
Ms. Chen Defang in Baoji City,Bà Trần Đức Phương ở thành phố Bảo Kê,6
First Family Visit in 4 Years,Gia đình được vào thăm lần đầu sau 4 năm,6
Sentenced to Forced Labor in 2000,Bị kết án lao động cưỡng bức vào năm 2000,6
Ms. Liu Qiaomei in Xianyang City,Bà Lưu Xảo Mai ở thành phố Hàm Dương,6
Torture illustration: Handcuffed behind the back,Ảnh minh họa hình thức tra tấn: Còng tay sau lưng,6
“A leopard never changes its spots.,“Con báo không bao giờ thay đổi đốm của nó.,6
 Date Set for Ms. Qiu Liying,Remove bà Khâu Lập Anh,6
Mr. Wang’s home after police raid.,Nhà ông Vương sau cuộc lục soát của cảnh sát,6
The court has contacted him twice.,Tòa án đã liên hệ với ông 2 lần.,6
Mother Targeted While Son in Prison,Người mẹ bị nhắm đến trong khi con trai bị cầm tù,6
Torture at Fuxin City Labor Camp,Tra tấn ở trong Trại Lao động Cưỡng bức thành phố Phủ Tân,6
[Chongqing] Mr. Luo Mingyou’s Pension Deducted,[Trùng Khánh] Ông La Minh Hữu bị trừ lương hưu,6
Ms. Jin Rong in Xi’an City,Bà Kim Vinh ở thành phố Tây An,6
She was stabilized only after defibrillation.,Bà ấy chỉ ổn định sau khi khử rung tim.,6
They eat without washing their hands.,Họ ăn uống mà không rửa tay.,6
She was released later that day.,Bà được thả vào cuối ngày hôm đó.,6
The following are a few examples.,Dưới đây là một số ví dụ như vậy.,6
Their computer and printer were confiscated.,Máy tính và máy in của họ bị tịch thu.,6
Initial Arrest and Release on Bail,Bị bắt giữ lần đầu và được tại ngoại sau khi nộp tiền bảo lãnh,6
She immediately began to say them.,Bà lập tức niệm ngay.,6
Five Siblings Benefit from Falun Dafa,Năm anh chị em ruột được thụ ích từ Pháp Luân Đại Pháp,6
People were amazed by her honesty.,Mọi người rất ngạc nhiên trước sự trung thực của bà.,6
Ms. Zhao Li Ms. Zhao Li,Bà Triệu Lệ,6
Chen returned home on August 15.,Cô Trần đã trở về nhà vào ngày 15 tháng 8.,6
Further details are not yet known.,Hiện tại chưa có thông tin chi tiết hơn.,6
"“Thank you, Dafa’s Master!” she exclaimed.",“Xin cảm tạ Sư phụ của Đại Pháp!” bà ấy nói.,6
She later had to quit school.,Sau đó bà phải nghỉ học.,6
Logging Worker’s Pain Disappeared Over Night,Cơn đau của công nhân khai thác gỗ đã biến mất sau một đêm,6
Her hands and feet became numb.,Tay và chân của bà trở nên tê cóng.,6
By a Falun Dafa practitioner in China,"Bài viết được thuật lại bởi đệ tử Pháp Luân Đại Pháp ở Hà Bắc, đại lục (đồng tu chỉnh lý)",7
But what has led him to change?,Nhưng điều gì đã khiến ông ấy thay đổi?,7
His home was ransacked the next day.,Nhà của ông bị lục soát vào ngày hôm sau.,7
By a Falun Dafa practitioner in China,"Bài viết của đệ tử Pháp Luân Đại Pháp ở Liêu Ninh, đại lục (đồng tu chỉnh lý)",7
"By a Minghui correspondent in Beijing, China","Bài viết của phóng viên Minh Huệ ở Bắc Kinh, Trung Quốc",7
My Friend Was Blessed for Supporting Dafa,Bạn tôi đắc phúc báo vì ủng hộ Đại Pháp,7
I worry about my mother every day.,Tôi lo lắng cho mẹ tôi mỗi ngày.,7
She was grief-stricken and her health declined.,Vì quá đau lòng mà sức khỏe bà sa sút.,7
By a Falun Dafa practitioner in China,Bài viết của đệ tử Pháp Luân Đại Pháp ở Trung Quốc,7
Some practitioners were sentenced as a result.,Kết quả là một số học viên đã bị kết án.,7
"By a Minghui correspondent in Beijing, China","Bài viết của phóng viên Minh Huệ ở Bắc Kinh, Trung Quốc",7
Torture illustration: hands cuffed behind one’s back,Tranh vẽ minh họa tra tấn: còng tay ra sau lưng,7
The police refused to issue the certificate.,Cảnh sát từ chối cấp giấy chứng tử.,7
The food she was given was moldy.,Thức ăn mà bà nhận được đều bị mốc.,7
Some sprayed pepper water in his face.,Một số còn xịt hơi cay vào mặt ông.,7
My thanks go to Falun Dafa’s Master!,"Cảm ơn Sư phụ Đại Pháp, Pháp Luân Đại Pháp có thể cứu người.",7
"In less than a week, she recovered.","Chỉ sau chưa đầy một tuần, bà đã bình phục.",7
He began practicing Falun Gong in 1997.,Ông bắt đầu tu luyện Pháp Luân Công vào năm 1997.,7
"With both sons detained, she often wept.",Việc cả hai người con đều bị bắt đã khiến bà không ngừng khóc.,7
Both Sentenced to Prison Again in 2016,Cả hai bị kết án tù một lần nữa vào năm 2016,7
She said that she would not go.,Bà cương quyết không đi.,7
They also had an ambulance on standby.,Họ còn điều một xe cứu thương trực sẵn ở bên ngoài.,7
“It was Dafa’s Master who helped you.”,“Là Sư phụ của Đại Pháp đã cứu chị đó“.,7
"They were later released on 2,000-yuan bail.","Sau đó, họ được tại ngoại với mức phạt 2.000 nhân dân tệ.",7
"By a Minghui correspondent in Beijing, China","Bài viết của phóng viên báo Minh Huệ ở Bắc Kinh, Trung Quốc",7
Her family again strongly requested medical treatments.,"Một lần nữa, gia đình bà mạnh mẽ đề nghị để bà An được điều trị y tế.",7
Ms. Sun’s husband divorced her under pressure.,Chồng bà Tôn vì quá áp lực nên đã ly hôn bà.,7
He was pronounced dead at the scene.,Ông ta được tuyên bố đã chết tại hiện trường.,7
Son Targeted Even Before Persecution Officially Began,Người con trai bị nhắm đến trước khi cuộc bức hại chính thức bắt đầu,7
Blessed for Standing Up for Falun Gong,Được phúc báo vì lên tiếng cho Pháp Luân Công,7
Details of Ms. Wang’s Arrest and Prosecution,Thông tinvề vụ bắt giữ và truy tố bà Vương,7
"Shandong Woman Wrongfully Convicted, Appeal Still Pending","Người phụ nữ Sơn Đông bị kết án oan sai, hiện vẫn đang chờ kết quả kháng cáo",7
He bled a lot and it hurt.,Vết thương đã chảy rất nhiều máu và khiến ông ấy đau đớn.,7
She also took photos to share online.,Cô còn chụp ảnh để chia sẻ lên mạng xã hội.,7
He was then terminated from his job.,"Ngay sau đó, ông bị sa thải.",7
The police soon arrived and arrested her.,Cảnh sát nhanh chóng ập đến và bắt giữ bà.,7
Billed for Treatment of Police-caused Broken Ankle,Bị tính phí điều trị cho xương mắt cá chân mà cảnh sát làm gãy,7
Her shoes were too big for her.,Đôi giày bà đi quá lớn đối với chân của bà.,7
Ms. Wang was detained for one week.,Bà Vương bị giam 1 tuần.,7
She was released on bail at midnight.,Bà đã được bảo lãnh tại ngoại vào nửa đêm hôm đó.,7
"[Hanzhong City, Shaanxi Province] Chen Qing Arrested","[Thành phố Hán Trung, tỉnh Thiểm Tây] Học viên Trần Thanh bị bắt",7
She couldn’t walk and had to crawl.,"Bà không thể đi lại, mà phải di chuyển bằng cách bò lê.",7
He was 28 years old that year.,Khi ấy ông mới 28 tuổi.,7
[Beijing] Mr. Wang Youbin Under Residential Surveillance,[Bắc Kinh] Ông Vương Hữu Bân bị giám sát tại khu dân cư,7
Recovering from a Stroke in Three Days,"Thành tâm niệm ‘Pháp Luân Đại Pháp hảo’, phục hồi đột quỵ sau ba ngày",7
By a Falun Dafa practitioner in China,Bài viết của đệ tử Pháp Luân Đại Pháp tại Trung Quốc,7
Another practitioner was arrested around August 4.,Một học viên khác đã bị bắt vào khoảng ngày 4 tháng 8.,7
"[Beizhen City, Liaoning Province] Three Practitioners Detained","[Thành phố Bắc Trấn, tỉnh Liêu Ninh] 3 học viên bị bắt giam",7
She looked pale and also developed diabetes.,Bà trông xanh xao và còn mắc bệnh tiểu đường.,7
A guard surnamed Cheng kicked her chest.,Một lính canh họ Trình đá vào ngực bà.,7
It is a miracle that you survived!”,Sự sống sót của anh quả là một kỳ tích!”,7
"Without any medication, my brother gradually recovered.","Không cần dùng thuốc, em trai tôi dần dần hồi phục.",7
Her pension was stopped during her detention.,Lương hưu của bà bị đình chỉ trong thời gian bà bị giam giữ.,7
"[Pingdu City, Shandong Province] Gao Hengbai Harassed","[Thành phố Bình Độ, tỉnh Sơn Đông] Học viên Cao Hanh Bách bị sách nhiễu",7
My mother regained consciousness after the anesthesia!,"Sau khi được gây mê, mẹ tôi đã tỉnh lại!",7
"By a Minghui correspondent in Chongqing, China","Bài viết của phóng viên Minh Huệ tại Trùng Khánh, Trung Quốc",7
"By a Minghui correspondent in Beijing, China","Bài của phóng viên Minh Huệ tại Bắc Kinh, Trung Quốc",7
Below are the details of their cases.,Dưới đây là chi tiết của về 6 vụ án.,7
She is on the verge of death.,Mẹ đang trên bờ vực của cái chết.,7
[Chongqing] Mr. Song Zhirong Arrested and Harassed,[Trùng Khánh] Ông Tống Trị Vinh bị bắt và sách nhiễu,7
"[Songyuan City, Jilin Province] Practitioner Cai Arrested","[Thành phố Tùng Nguyên, tỉnh Cát Lâm] Học viên Thái bị bắt giữ",7
Mr. Xing Jingyu Sentenced to 1.5 Years,"Ông Hình Cảnh Ngọc bị kết án 1,5 năm tù",7
Falun Dafa is the only hope now.,Pháp Luân Đại Pháp là niềm hy vọng duy nhất bây giờ.,7
Mr. Liu Yantao Sentenced to 2.5 Years,"Anh Lưu Diễm Đào bị kết án 2,5 năm tù",7
Taking up Falun Gong Despite the Persecution,Bước vào tu luyện Pháp Luân Công bất chấp cuộc bức hại,7
Her mucus kept running down her nose.,Bà bị chảy nước mũi.,7
Husband Detained for 15 Days in 2011,Người chồng bị giam 15 ngày vào năm 2011,7
Ms. Zhao was placed under 15-day detention.,Bà Triệu bị tạm giam 15 ngày.,7
"[Jilin City, Jilin Province] Four Practitioners Arrested","[Thành phố Cát Lâm, tỉnh Cát Lâm] Bốn học viên bị bắt giữ",7
"[Baoji City, Shaanxi Province] Three Practitioners Arrested","[Thành phố Bảo Kê, tỉnh Thiểm Tây] Ba học viên bị bắt giữ",7
"Forty-five days later, Mr. Liu was released.",Ông Lưu được thả sau 45 ngày bị giam giữ.,7
"He was released on July 19, 2017.",Ông được trả tự do vào ngày 19 tháng 7 năm 2017.,7
"The police broke in and yelled, “Freeze!",Cảnh sát xông vào nhà ông Quan và hét: “Đứng yên!,7
The slightest breeze made her head hurt.,Một cơn gió nhẹ cũng khiến đầu bà đau nhức.,7
"[Tieling City, Liaoning Province] Geng Ming Detained","[Thành phố Thiết Lĩnh, tỉnh Liêu Ninh] Học viên Cảnh Minh bị bắt giam",7
Ms. Wang Shuhua was taken to prison.,Bà Vương Thục Hoa bị đưa vào tù.,7
Truthfulness-Compassion-Forbearance is good!” Her brother was shocked.,Chân-Thiện-Nhẫn hảo!” Anh trai của bà ấy chấn động.,7
By a Falun Gong practitioner in Japan,Bài viết của học viên Pháp Luân Đại Pháp tại Nhật Bản,7
"By a Minghui correspondent in Beijing, China","Bài của phóng viên Minh Huệ tại Bắc Kinh, Trung Quốc",7
Front entrance of Jilin City Detention Center,Lối vào phía trước của Trại tạm giam thành phố Cát Lâm,7
She was pronounced guilty three months later.,"Ba tháng sau, bà bị tuyên án có tội.",7
The exterior of Jilin City Detention Center,Trại tạm giam thành phố Cát Lâm nhìn từ bên ngoài,7
They have all recently filed appeals again.,Sáu lần giamgiữ trong cácTrại tạm giam,7
"Since then, his whole life has changed.","Kể từ đó, cuộc đời anh ấy đã hoàn toàn sẽ sang trang mới.",7
"His face, arms, and hands were edematous.","Em trai tôi khó thở, mặt, cánh tay và bàn tay bị phù nề.",7
Her family worried about her health condition.,Người thân rất lo lắng cho tình trạng sức khỏe của bà.,7
His wife was barred from attending it.,Vợ ông bị cấm tham dự phiên tòa.,7
"[Jilin City, Jilin Province] Three Practitioners Arrested","[Thành phố Cát Lâm, tỉnh Cát Lâm] Ba học viên bị bắt",7
"By a Minghui correspondent in Beijing, China","Bài viết của phóng viên Minh Huệ ở Bắc Kinh, Trung Quốc",7
Mr. Wang’s home was raided and videotaped.,Nhà ông Vương bị lục soát và ghi hình.,7
By a Falun Gong practitioner in China,Bài viết của đệ tử Pháp Luân Công tại Trung Quốc,7
Ms. Lin’s defender confirmed that he had.,Người bào chữa cho bà Lâm xác nhận là có.,7
[Chongqing] Ms. Yu Dehui Arrested and Detained,[Trùng Khánh] Bà Dụ Đức Hội bị bắt và giam giữ,7
I am grateful for his compassionate salvation!,Tôi biết ơn sự cứu rỗi từ bi của Ngài!,7
One year later he is totally fine.,"Một năm sau, anh ấy hoàn toàn ổn.",7
She tried various treatments but nothing helped.,"Bà đã thử nhiều phương pháp điều trị khác nhau, nhưng không có hiệu quả gì.",7
He was indicted in early January 2023.,Ông đã bị truy tố vào đầu tháng 1 năm 2023.,7
She has since remained out on bail.,Bà vẫn đang được tại ngoại kể từ đó.,7
She was brutally tortured during her incarceration.,Bà còn bị tra tấn tàn bạo trong thời gian bị giam cầm.,7
She has no family members and lives alone.,Bà sống một mình và không có người thân thích.,8
The following are snapshots of select sentencing cases.,Dưới đây là tóm lược về các trường hợp học viên bị kết án.,8
"By a Minghui correspondent in Shaanxi Province, China","Bài viết của phóng viên Minh Huệ ở tỉnh Thiểm Tây, Trung Quốc",8
"By a Minghui correspondent in Shaanxi Province, China","Bài viết của phóng viên báo Minh Huệ ở tỉnh Thiểm Tây, Trung Quốc",8
"By a Minghui correspondent in Hebei Province, China","Bài viết của phóng viên Minh Huệ ở tỉnh Hà Bắc, Trung Quốc",8
"By a Minghui correspondent in Hubei Province, China","Bài viết của phóng viên Minh Huệ tại tỉnh Hồ Bắc, Trung Quốc",8
We were all detained in the same cell.,Tất cả chúng tôi đều bị giam trong cùng một phòng giam.,8
Mr. Miao Zhongjun is appealing the wrongful conviction.,Ông Diệu hiện đang kháng cáo bản án oan sai này.,8
"[Yingkou City, Liaoning Province] Ms. Dai Ruilian Detained","[Thành phố Dinh Khẩu, tỉnh Liêu Ninh] Bà Đới Thụy Liên bị bắt giam",8
"[Hengyang City, Hunan Province] Ms. Xia Fei Arrested","[Thành phố Hành Dương, tỉnh Hồ Nam] Bà Hạ Phỉ bị bắt",8
"[Suizhou City, Hubei Province] Four Practitioners Face Trial","[Thành phố Tùy Châu, tỉnh Hồ Bắc] Bốn học viên đối mặt với phiên tòa",8
Sentenced to 5.5 Years in Prison in 2004,"Bị kết án 5,5năm tù vào năm 2004",8
By a Falun Dafa practitioner in the U.S.,Bài viết của đệ tử Đại Pháp ở Hoa Kỳ,8
"By a Minghui correspondent in Guangdong Province, China","Bài viết của phóng viên Minh Huệ ở tỉnh Quảng Đông, Trung Quốc",8
Sentenced to 2.5-Years of Forced Labor in 2012,"Bị kết án 2,5 nămlao động cưỡng bức vào năm 2012",8
"Mr. Ying Zhenqiang lives Wuyun Town, Jinyun County.","Ông Ứng Chấn Cường sinh sống ở thị trấn Ngũ Vân, huyện Tấn Vân.",8
Sentenced to 2.5 Years in Prison in 2016,"Bị kết án 2,5năm tù vào năm 2016",8
"By a Minghui correspondent in Yunnan Province, China","Bài viết của phóng viên Minh Huệ ở Vân Nam, Trung Quốc",8
"Taking up, Quitting, and Resuming Falun Gong Practice","Tham gia, từ bỏ và tiếp tục tập luyện Pháp Luân Công",8
"By a Minghui correspondent in Liaoning Province, China","Bài viết của phóng viên Minh Huệ tại tỉnh Liêu Ninh, Trung Quốc",8
"By a Minghui correspondent in Sichuan Province, China","Bài viết của phóng viên Minh Huệ ở tỉnh Tứ Xuyên, Trung Quốc",8
It’s unclear whether she paid the medical bill.,Không rõ liệu bà đã thanh toán hóa đơn y tế hay chưa.,8
Mr. Qin was officially indicted on September 28.,Ông Tần chính thức bị truy tố vào ngày 28 tháng 9.,8
"By a Minghui correspondent in Guangdong Province, China","Bài viết của phóng viên Minh Huệ tại tỉnh Quảng Đông, Trung Quốc",8
"Ms. Xu Mingxia in Fengming Town, Qishan County","Bà Từ Minh Hiệp ở thị trấn Phụng Minh, huyện Kỳ Sơn",8
Deaths of Practitioners After Being Abused in Prison,Cái chết của nhiều học viên saukhi bị ngược đãi ở trong tù,8
He was single and orphaned as a child.,Ông sống độc thân và mồ côi từ nhỏ.,8
The police then relented and took her home.,"Sau đó, cảnh sát nhượng bộ và đưa bà về nhà.",8
All “White Lung” Patients Died Except My Brother,"Tất cả bệnh nhân “phổi trắng” đều tử vong, ngoại trừ em trai tôi",8
Fifteen (71%) of the 21 practitioners were female.,"Trong số 21 học viên nói trên, 15 (71%) học viên là nữ giới.",8
Within two months all her illnesses were gone.,"Trong vòng 2 tháng, tất cả bệnh tật của bà đều biến mất.",8
